Customer ID,Loan Sanction Amount (USD)
C-31407,24099.59
C-25500,45504.45
C-32758,1491.5342
C-49996,29615.79
C-49266,1267.5864
C-43258,115974.375
C-16735,60026.867
C-6616,53451.074
C-39066,109769.586
C-38568,66074.58
C-36718,22730.287
C-13149,85018.98
C-7217,23646.6
C-48459,54910.58
C-18067,34722.38
C-17339,136029.88
C-49148,24960.832
C-8831,103065.8
C-19693,53939.727
C-32264,24523.998
C-4625,30014.62
C-12021,103175.72
C-12617,157288.3
C-13860,-13.496999
C-30437,25671.355
C-3782,103212.31
C-47588,67.078804
C-17496,36651.848
C-39612,44294.797
C-42502,265.34482
C-5006,43038.63
C-43385,21017.336
C-39226,20468.475
C-38837,62308.426
C-39644,77709.04
C-37099,209.24591
C-33333,32593.258
C-19323,106215.09
C-44224,41089.418
C-7583,22011.646
C-47911,20820.932
C-5475,79743.7
C-11437,18448.95
C-32689,35830.99
C-1258,540.64923
C-14998,52762.492
C-21368,128640.92
C-25537,73160.56
C-38637,69951.01
C-20499,50520
C-14731,123943.336
C-39503,88265.67
C-22545,129351.26
C-31810,18813.574
C-11779,52764.938
C-40707,19897.178
C-38874,9318.517
C-48406,-792.7516
C-49799,250.20682
C-7177,38868.28
C-23320,37413.062
C-14131,17161.75
C-49398,24318.568
C-11084,20690.299
C-29819,46341.098
C-11944,21993.645
C-7720,27412.748
C-49579,11556.331
C-22751,38586.86
C-294,49709.66
C-49852,47292.26
C-25731,92901.81
C-19835,85292.23
C-22905,135394.61
C-22934,123077.17
C-30849,49920.684
C-37406,66026.555
C-292,26728.12
C-15901,8944.906
C-27127,7835.7407
C-35879,-424.87808
C-10986,11435.647
C-41691,379.07822
C-40466,85887.69
C-26192,63808.883
C-16606,171866.19
C-18899,102547.586
C-6063,48625.586
C-30010,67312.92
C-2991,27286.885
C-10544,82337.62
C-19875,18430.285
C-4271,107.76751
C-49487,-2225.6443
C-5375,114082.914
C-7083,20709.97
C-29711,107511.53
C-9923,67.668884
C-9575,136369.98
C-16442,4610.0664
C-1664,14930.947
C-13582,60443.99
C-36963,52341.125
C-48607,-375.91937
C-1273,82682.67
C-15752,21537.559
C-36345,24948.38
C-20221,44511.902
C-4391,8096.1636
C-47692,279.4655
C-27993,20120.545
C-38318,-35.80139
C-45054,73982.81
C-41627,47028
C-6160,41759.68
C-2588,47512.363
C-35658,45.368786
C-31356,32459.732
C-48189,63116.305
C-6672,128968.6
C-18604,27775.402
C-7994,34692.5
C-11895,87.86235
C-41616,405.98532
C-7287,38225.168
C-43309,192625.77
C-29359,41423.57
C-38921,6086.3193
C-35946,137415.05
C-6016,318.34018
C-15803,38502.582
C-35378,46063.477
C-37249,19366
C-8115,45.85984
C-11996,42610.875
C-35273,19476.25
C-29467,14159.49
C-28488,106898.26
C-1606,24782.172
C-43268,217.20494
C-29504,26025.348
C-16750,187063.2
C-21178,104370.445
C-13249,15370.347
C-41181,44937.28
C-38940,44657.598
C-17037,59639.95
C-21406,26089.086
C-31045,12370.185
C-15503,14.809461
C-46611,1134.4136
C-35131,12496.072
C-44223,49132.887
C-10570,188104.14
C-28971,130726.58
C-30138,30046.258
C-27471,156.25734
C-47913,21108.12
C-12846,84968.92
C-38706,28088.762
C-27319,93.05781
C-39517,65.50553
C-10524,38730.9
C-27640,114081.664
C-5552,37850.223
C-37031,68.44156
C-37354,148036.03
C-10311,47665.94
C-46324,23417.764
C-33754,118429.695
C-13978,19835.498
C-39801,89466.72
C-47212,22494.574
C-11533,114354.98
C-49365,51697.43
C-10939,36743.695
C-40844,29766.979
C-29802,43766.402
C-32808,83733.24
C-14712,108711.08
C-41852,83333.5
C-4988,103301.625
C-34482,66363.8
C-26442,65577.445
C-41951,372.5101
C-26293,130445.664
C-705,135871.47
C-5558,45645.406
C-15693,92633.19
C-37689,34568.184
C-21726,12813.77
C-27790,20.447033
C-1852,50836.215
C-29896,29164.953
C-15072,110935.9
C-23187,25950.285
C-6044,266.77274
C-4586,74777.27
C-10697,28668.959
C-11985,33963.11
C-46556,18038.133
C-20301,1556.6991
C-30466,47461.164
C-3133,-331.16397
C-3577,29571.988
C-22799,13039.024
C-17627,117950.73
C-9259,507.83014
C-13233,11792.034
C-37210,61412.105
C-4151,42267.793
C-32811,54479.99
C-39295,59403.457
C-10423,132050.25
C-29223,23750.195
C-30971,11144.451
C-11988,65905.445
C-37538,16007.253
C-26388,-23.976748
C-9712,107.048996
C-39473,111701.87
C-18596,52683.695
C-10548,152353.33
C-41760,563.4791
C-25658,6536.383
C-19490,43778.367
C-6337,24447.898
C-4106,19147.916
C-9562,102837.04
C-13617,102683.43
C-45770,33.53402
C-16063,16436.94
C-18729,81052.29
C-48392,-521.83704
C-40949,38994.58
C-2897,61624.938
C-31335,90329.49
C-12875,-187.5298
C-6623,13875.014
C-38979,65.6101
C-32824,17094.4
C-1214,19879.465
C-13197,33135.707
C-36402,12272.685
C-45077,212.62352
C-316,69115.2
C-43738,14.728146
C-48394,692.337
C-10291,22018.152
C-21433,101612.375
C-10858,13502.898
C-29600,10124.232
C-33145,102794.88
C-40356,7122.2324
C-41463,117241.12
C-47409,-870.91187
C-40584,113568.48
C-5463,15576.857
C-12240,10895.35
C-1623,75906.22
C-5792,22315.332
C-13147,71445.39
C-34488,22370.56
C-45434,55036.883
C-36574,142171.83
C-42795,54168.664
C-47674,61462.867
C-44187,46.916626
C-36113,11227.658
C-46980,45866.945
C-49080,39337.977
C-44891,21742.984
C-47529,95068.8
C-16794,34266.64
C-8604,584.03186
C-38372,245.16269
C-37777,20706.447
C-1879,23613.725
C-12247,21339.467
C-10110,38726.13
C-1501,79013.55
C-1566,167446.25
C-8679,132.86908
C-48488,25005.004
C-12825,153915.8
C-11083,111331.2
C-14533,53215.727
C-25242,13707.599
C-26217,74.33337
C-20117,44361.535
C-15487,69784.586
C-14456,64333.91
C-12964,41.5693
C-43084,1137.9447
C-48250,1433.6804
C-16034,29297.023
C-18337,113391.01
C-24610,55468.574
C-5313,14159.358
C-28795,61.431854
C-4838,39675.05
C-42376,18977.998
C-18468,19806.045
C-5197,27417.475
C-40241,100619.39
C-2211,628.29736
C-19096,25629.32
C-18045,153789.27
C-48979,124127.086
C-2104,103481.81
C-11791,45103.32
C-12970,50225.406
C-37653,18337.768
C-1544,71815.63
C-8140,23471.719
C-31937,48345.547
C-4527,46988.625
C-25284,29.106565
C-20110,51778.47
C-7532,2.5326438
C-25652,41960.77
C-47693,-235.50273
C-30705,49244.93
C-24198,29673.676
C-15622,-70.793755
C-1111,55969.95
C-7951,15996.506
C-10877,23965.031
C-6795,158878.8
C-48613,5.9910703
C-36151,22932.271
C-4565,43792.88
C-29901,21603.959
C-42382,394.03247
C-25743,32195.863
C-46103,-1658.0573
C-49833,14660.34
C-48176,795.90826
C-12711,85.45469
C-14771,138357.23
C-45445,15905.056
C-42861,680.04004
C-9428,33039.492
C-37443,22638.998
C-18196,-213.71852
C-14625,49202.96
C-43497,441.69812
C-42731,43.486584
C-34522,109234.086
C-37781,33469.492
C-12556,78212.54
C-30521,23757.51
C-6202,17.45734
C-12018,56878.297
C-3523,19536.91
C-16432,43800.332
C-48270,273.08432
C-35919,45.184875
C-1542,7903.026
C-24243,46692.426
C-21,37.856937
C-45463,133587.34
C-15416,48000.562
C-12171,27616.846
C-12750,49786.94
C-10558,54279.43
C-22892,55973.31
C-33828,-8.149448
C-26700,18609.115
C-42991,160.20142
C-24855,28500.186
C-22878,8694.623
C-17965,29724.018
C-19867,30740.408
C-48169,1278.4707
C-5739,20853.828
C-370,124849.23
C-25054,54094.03
C-36128,8752.67
C-34329,7267.241
C-9971,28488.762
C-32258,6426.6396
C-26051,52949.145
C-33280,62027.36
C-14108,-476.8167
C-15600,109518.68
C-21165,87362.65
C-11175,49095.387
C-39903,111530.234
C-5850,54181.504
C-20126,79201.93
C-28568,57648.723
C-2801,69821.01
C-23117,57190.664
C-16378,134.69614
C-4517,68543.82
C-24408,41103.566
C-12442,34966.176
C-23325,62.131947
C-26730,14145.864
C-49769,91022.69
C-14996,64.3654
C-11923,40538.56
C-39081,51428.98
C-15066,17456.617
C-43180,37909.44
C-21314,105131.61
C-48759,351.6266
C-41473,44911.45
C-26582,48137.51
C-20259,19711.064
C-24122,119833.51
C-16872,91202.36
C-15673,31464.68
C-20780,311.3277
C-41440,28.900917
C-19596,-461.9355
C-39197,53155.25
C-43885,46636.09
C-19493,19147.818
C-31359,95465.53
C-4031,66464.016
C-23814,70.434715
C-14942,42661.33
C-33410,22098.31
C-1376,101719.94
C-27819,23654.105
C-2032,58126.13
C-12082,17727.479
C-46105,149.24747
C-24410,32740.623
C-45359,158.42091
C-42390,11422.779
C-41203,58815.273
C-25180,78974.77
C-48804,133287.81
C-36410,28188.693
C-3627,79243.625
C-3406,124.592255
C-44106,549.0477
C-25406,97963.016
C-26979,54187.293
C-3012,44742.91
C-6210,66623.11
C-8846,-172.24913
C-43348,55532.09
C-19905,27542.354
C-49247,648.82764
C-36339,31338.33
C-4073,29362.346
C-9970,27335.035
C-27897,77331.875
C-21950,82203.21
C-45716,53.621704
C-25955,93122.38
C-19984,177424.03
C-13207,63381.72
C-19866,32652.244
C-16630,43790.45
C-15535,34070.98
C-38127,17621.596
C-28463,19622.068
C-25581,66849.62
C-31337,43878.1
C-26691,37061.508
C-3195,55987.547
C-27442,66.69164
C-20869,31586.982
C-21598,47655.457
C-43066,32068.838
C-29672,83586.08
C-35087,-9.596376
C-27430,17942.56
C-1814,14192.88
C-10143,83657.32
C-42496,83347.91
C-39619,35253.54
C-21833,16108.322
C-45242,-280.005
C-48815,1752.0005
C-38411,41609.73
C-48450,417.33972
C-42967,63742.855
C-34841,187751.47
C-14685,105872.18
C-21895,22206.564
C-48348,22276.318
C-8833,9836.0205
C-39127,41043.32
C-38326,52708.363
C-25328,56907.14
C-37276,56295.88
C-44444,62158.074
C-42335,26078.934
C-5287,17.381676
C-4712,52332.65
C-35031,24760.941
C-16745,122071.32
C-48480,49046.043
C-36935,24.470379
C-15910,69596.58
C-1921,15678.358
C-22,109901.516
C-35019,10372.554
C-20119,52733.676
C-28979,86438.79
C-28420,30779.674
C-20675,142516.97
C-21913,64.58036
C-13795,79637.91
C-5728,19139.117
C-8667,103472.47
C-13771,53984.305
C-47593,66444.05
C-34587,45925.78
C-47570,14.244814
C-31579,76.08218
C-3202,81365.52
C-39678,27214.291
C-20481,10.940433
C-44032,87474.734
C-11798,-221.42607
C-32930,79529.484
C-28914,115.964325
C-34515,64416.87
C-9612,50020.656
C-8862,53888.777
C-32759,70136.74
C-15680,75276.66
C-2188,18082.947
C-20321,104218.78
C-25669,58.9092
C-8682,8.314275
C-49485,37155.97
C-47047,-90.00392
C-47528,333.55203
C-48247,82464.08
C-13866,22683.725
C-49412,247.87102
C-26543,16391.486
C-47498,312.7169
C-26536,81885.35
C-19838,22443.06
C-13373,5559.8003
C-35492,8609.968
C-35741,100182.914
C-25874,39.048534
C-48372,43683.047
C-15735,59051.316
C-31558,113204.86
C-44466,82284.195
C-44587,-559.126
C-49454,464.88022
C-33433,120016.984
C-45032,1710.072
C-20588,60.91983
C-32401,42680.465
C-18877,65214.23
C-43124,428.2486
C-47154,38593.16
C-31118,101086.445
C-26156,189313.72
C-28071,31696.305
C-19004,176978.86
C-44251,-3126.395
C-26785,3.9798653
C-33711,38884.465
C-30659,46106.727
C-44525,118.850006
C-34411,69157.805
C-44504,136179.77
C-10520,30.835854
C-19842,-387.78757
C-10370,12526.349
C-11160,14275.896
C-7492,80139.79
C-21637,61606.973
C-12321,14970.854
C-27657,23208.197
C-6312,102485.69
C-14819,58253.484
C-45488,22559.01
C-29273,65996.85
C-49909,353.97974
C-18451,93766.06
C-12930,45047.69
C-45343,267.15018
C-28842,58767.13
C-17570,169.42883
C-24799,81776.2
C-10848,18578.3
C-42681,18429.191
C-43520,43758.89
C-49498,32485.2
C-22144,56250.48
C-16621,133736.5
C-43810,1802.8369
C-42140,79784.39
C-47525,26104.322
C-11018,62497.74
C-49243,309.6449
C-19324,20149.662
C-20932,15282.48
C-25865,67.37774
C-17762,78496.72
C-21678,26324.674
C-6434,3684.4521
C-43767,-1315.4612
C-27027,29235.74
C-6505,54124.27
C-3844,100659.9
C-31111,18027.676
C-22491,20198.17
C-32023,74546.914
C-30756,20290.143
C-26498,26169.05
C-37805,36635.53
C-10773,-535.6166
C-18845,33214.31
C-48031,15734.415
C-24828,21746.744
C-44813,58000.74
C-2166,19506.639
C-14519,18575.041
C-22401,32835.42
C-44543,52.893703
C-19072,99382.94
C-27423,27517.107
C-41557,60376.574
C-45695,16345.518
C-38002,51537.63
C-23426,48207.367
C-1958,105373.47
C-39304,38111.72
C-12926,49443.582
C-34210,105581.875
C-28276,42725.957
C-43727,162962.72
C-48009,134.6814
C-26606,57562.84
C-4383,113698.72
C-22971,61822.863
C-46493,18345.18
C-25543,13230.197
C-47757,389.49966
C-26930,13244.459
C-15979,223.13881
C-29801,47581.426
C-6609,135212.83
C-4675,49993.508
C-10587,25867.543
C-1759,48230.203
C-13229,20137.688
C-7936,-6.5329213
C-31992,87304.08
C-28111,26.142227
C-11176,44630.414
C-23676,35899.93
C-40751,73078.56
C-46012,17597.479
C-24942,60029.69
C-20249,25933.838
C-8469,49534.535
C-34406,112156.805
C-29448,70516.24
C-12156,24687.809
C-32461,63677.703
C-13496,39673.03
C-37169,47573.418
C-31444,32510.39
C-14984,61198.38
C-46526,285.9605
C-15654,30483.387
C-30680,25675.326
C-18447,48874.93
C-36921,44463.625
C-41492,1028.042
C-27061,68300.26
C-28084,40426.324
C-49729,10499.385
C-16408,410.80667
C-10315,37721.215
C-43447,135783.53
C-1859,24548.01
C-28890,103350.484
C-25758,25626.37
C-41051,61039.87
C-44230,83435.29
C-17848,18242.762
C-18635,67.81912
C-18550,49821.758
C-12739,113629.05
C-1709,23.217556
C-31552,21086.547
C-3860,214546.34
C-30649,80823.195
C-4584,38.869473
C-24968,30140.607
C-39885,78782.92
C-35399,45231.484
C-46091,94.12999
C-13023,29934.742
C-30699,30342.791
C-44794,171.14508
C-2980,25738.564
C-41876,62.4863
C-45272,-2368.198
C-31668,93828.45
C-29153,63896.08
C-554,8339.801
C-44661,-947.15564
C-31021,53028.27
C-28512,13903.047
C-32228,105003.87
C-30900,37057.117
C-29366,129.73555
C-31183,51418.695
C-36720,28306.305
C-15606,165151.89
C-16618,52193.527
C-23910,57574.586
C-49101,64488.35
C-36739,-220.42984
C-36892,50656.73
C-1548,25036.057
C-21134,37454.316
C-38524,34774.47
C-1966,67.46764
C-41265,32605.875
C-22494,111051.734
C-12497,15100.413
C-41184,34798.332
C-25164,70016.24
C-33203,94.94112
C-33296,113117.59
C-11961,121894.66
C-1567,61.133152
C-15314,85.07378
C-12529,45353.418
C-7426,154780.48
C-6149,62169.13
C-36922,167.22092
C-12774,44239.887
C-41974,128267.8
C-44365,15564.141
C-20563,50513.6
C-19400,80.297935
C-35705,124200.82
C-22718,57624.457
C-30149,65428.117
C-22501,44134.09
C-46499,48865.12
C-41392,-134.725
C-43758,59181.766
C-25044,77716.98
C-17365,25271.443
C-15583,14.9350395
C-31117,100151.56
C-9650,105762.93
C-35917,39023.625
C-30164,14098.747
C-9295,27932.896
C-20435,71693.72
C-42233,32908.117
C-36446,194131.16
C-29110,110803.07
C-49340,830.31104
C-45313,45012.195
C-20206,52483.918
C-12349,59108.543
C-32234,13851.547
C-34692,42793.938
C-13754,12751.118
C-686,-53.563328
C-6180,13697.397
C-46954,13616.014
C-14264,67.46003
C-48383,18233.824
C-26662,46822.43
C-9669,7745.1895
C-40925,29878.43
C-7042,150601.77
C-18867,48264.938
C-23641,15727.57
C-31697,19527.924
C-28705,43351.734
C-1143,35258.395
C-37754,20488.732
C-49128,33246.465
C-21760,106819.7
C-24069,30442.094
C-9453,54919.5
C-19603,65865.26
C-3164,30493.66
C-27292,60.640205
C-46848,66.06664
C-12312,49608.684
C-40387,52243.266
C-27128,37123.316
C-18799,10.607268
C-4477,73928.48
C-4600,21829.037
C-23681,80609.72
C-16632,109352.37
C-46721,444.92184
C-38598,12854.553
C-45150,34.0648
C-22142,87330.02
C-4330,40745.426
C-15689,19929.994
C-16644,49022.523
C-7714,76887.23
C-1396,32751.457
C-26616,95630.74
C-17511,72995.836
C-12083,42625.234
C-42711,2226.1187
C-42909,-239.76065
C-37748,47719.79
C-35753,50891.137
C-47611,419.5706
C-3641,28507.545
C-47192,50917.402
C-39211,18471.9
C-713,39108.547
C-45667,51912.637
C-29016,98301.46
C-26687,76285.375
C-36008,31829.309
C-7657,48445.02
C-16246,16455.232
C-26169,21881.97
C-24561,43.107925
C-5542,50103.984
C-3579,17259.17
C-39987,122841.055
C-49997,934.8441
C-11685,56809.934
C-41497,38898.754
C-47963,18476.277
C-37853,19441.986
C-48526,20869.848
C-44516,594.6985
C-30588,48878.348
C-12631,20188.42
C-11356,8824.818
C-6818,98363.47
C-40065,112100.78
C-35892,83499.445
C-22729,67575.95
C-2738,52786.438
C-11594,175895.92
C-21288,32675.764
C-11055,50409.04
C-29339,66815.36
C-9739,65.737404
C-42712,67.60901
C-28697,60545.59
C-1385,10945.1455
C-8641,25510.867
C-30468,127270.984
C-2153,29.133936
C-6065,57275.816
C-44894,42232.293
C-32669,16569.193
C-33688,93.3355
C-13702,37029.043
C-47519,72016.055
C-44579,227.13756
C-25336,106837.49
C-16636,74.49226
C-49049,60379.586
C-3505,60839.375
C-20009,92363.9
C-45816,-850.6827
C-14195,19185.326
C-7480,69207.01
C-4899,47748.1
C-49637,440.46008
C-481,85919.91
C-46905,91.57605
C-15708,112102.8
C-38851,62.37918
C-43833,36.99499
C-14707,10071.044
C-27113,22588.074
C-22361,87714.72
C-42481,698.1165
C-25849,58917.965
C-13696,55283.14
C-46771,28315.828
C-34684,41623.734
C-32802,88787.516
C-46880,10223.798
C-30190,20383.125
C-41814,87.62327
C-45298,591.91064
C-3241,58874.277
C-6436,63467.54
C-19187,15890.899
C-12367,125650.26
C-15076,104447.29
C-14619,17039.818
C-3949,-521.7916
C-2346,91669.055
C-24282,47033.75
C-42837,129822.49
C-48162,334.40494
C-27820,19757.049
C-49326,69374.09
C-38519,6368.976
C-3660,124555.27
C-23554,59327.4
C-22105,112.89101
C-21975,64009.676
C-9572,72546.32
C-5781,16572.158
C-37294,13467.556
C-40543,23805.74
C-8266,25805.424
C-34427,16653.543
C-33877,47842.71
C-48027,10.855373
C-21415,91644.88
C-43320,31712.363
C-39766,38796.613
C-16386,47272.688
C-1096,60067.31
C-12439,14264.633
C-27836,107535.23
C-46159,1013.51154
C-42691,19202.607
C-31546,64384.027
C-49269,84074.07
C-33052,20144.955
C-27840,93589
C-43219,51837.68
C-26175,61986.652
C-2731,12144.835
C-36835,16683.969
C-23252,117401.17
C-20081,67936.38
C-15611,41354.67
C-35758,38678.49
C-44932,109427.83
C-6390,64101.457
C-1880,35321.043
C-31893,20824.205
C-35912,15278.239
C-18972,127.61954
C-38058,67484.92
C-2975,9296.901
C-24294,7874.2983
C-4096,45269.066
C-36944,14692.362
C-41578,-108.436165
C-10402,22531.77
C-3603,64002.027
C-25708,56.719288
C-20887,45078.434
C-10233,24482.814
C-14831,110.91383
C-9402,110380.33
C-41579,54.26339
C-42771,19023.94
C-907,49999.24
C-33734,22558.38
C-43235,97845.336
C-14745,91965.04
C-1922,63.56507
C-11311,27386.996
C-44817,61135.52
C-26974,85207.46
C-17359,68615.92
C-41836,19608.64
C-18044,4865.6655
C-34679,57953.773
C-27636,118411.3
C-15212,-199.361
C-39723,-204.4213
C-434,63380.71
C-31198,27521.51
C-11296,16692.477
C-7401,78.750824
C-43679,-2278.2327
C-34013,75086.03
C-27841,21081.377
C-24590,23570.691
C-15225,62243.47
C-29570,-0.53606904
C-26561,37096.33
C-9899,8135.2246
C-21307,28103.09
C-42405,37226.312
C-28531,65796.664
C-40061,1819.7448
C-33460,56290.484
C-21974,51309.117
C-10954,47885.13
C-30936,58294.297
C-27280,87.41595
C-10854,61936.83
C-17013,49664.6
C-19342,13772.534
C-22156,15.6315
C-17535,-160.77756
C-25833,95381.7
C-9068,168156.64
C-4555,34.349094
C-40261,-23.199926
C-43239,91195.91
C-9218,44643.97
C-39731,21882.172
C-11918,53277.457
C-3924,12401.107
C-4561,93187.98
C-28043,60308.555
C-4874,-576.67737
C-39458,52.427837
C-8246,78042.24
C-2060,29548.012
C-16142,46512.734
C-12534,46874.973
C-45727,88.45021
C-21577,21886.152
C-48282,59935.348
C-39234,134336.56
C-23793,22250.617
C-42792,111276.58
C-17678,105961.23
C-48059,54786.562
C-42065,49755.984
C-16101,92873.54
C-18087,51970.902
C-7138,44542.574
C-191,56052.902
C-38715,80.720116
C-29365,67292.13
C-4196,91473.46
C-8408,80750.875
C-17350,176.60193
C-22486,193468.47
C-9290,100522.14
C-45308,1492.0165
C-8937,73172.484
C-6909,46636.047
C-4182,75482.914
C-38014,25434.217
C-31929,112411.664
C-43957,66.2555
C-12222,22305.19
C-41837,257.2278
C-32045,45553.707
C-35388,31703.816
C-12226,20635.314
C-14682,43.563393
C-43496,906.6324
C-31648,143541.05
C-11524,67.71884
C-35609,25539.998
C-42765,23705.666
C-32650,31390.35
C-41498,402.364
C-35115,17630.887
C-17604,74889.234
C-42200,371.8899
C-5363,-414.10513
C-11748,12522.702
C-3862,24322.889
C-16267,98156.57
C-41273,122780.61
C-23364,89.60423
C-27538,22.952879
C-38925,14525.736
C-26889,18958.516
C-39641,20700.482
C-65,870.32544
C-19999,73086.21
C-10907,277.2147
C-402,41.185886
C-45708,98.61743
C-21718,42995.996
C-28120,153.71458
C-19928,76753.66
C-47841,107228.24
C-15670,44462.234
C-31207,16621.36
C-32787,112027.27
C-48252,7831.186
C-3019,171313.08
C-33683,94312.65
C-43062,108.92757
C-44857,-626.1554
C-7014,56377.414
C-44680,20847.63
C-8392,126777.7
C-32053,39887.418
C-33153,16151.669
C-7681,89640.41
C-42585,16869.7
C-21523,58805.227
C-32013,74711.73
C-131,44048.812
C-4739,16209.698
C-8556,21091.312
C-47093,920.2628
C-22178,21952.57
C-13125,45995.79
C-23696,18038.688
C-22244,9198.889
C-47394,17516.395
C-46734,709.10876
C-36848,12578.594
C-46240,67.32822
C-17210,122342.14
C-44112,35.98911
C-44903,241.96393
C-27704,98494.914
C-11643,13587.545
C-307,10648.924
C-23557,50207.996
C-44098,-0.28294718
C-24090,47494.855
C-41331,54124.85
C-9993,53003.74
C-11293,31.85564
C-40738,28979.816
C-38991,33964.227
C-33503,33015.492
C-46950,276.76324
C-19589,12962.083
C-48886,65.07538
C-42611,677.99384
C-49048,81226.34
C-20486,79111.31
C-36167,219592.16
C-22657,26975.074
C-39506,90308.2
C-13303,76.051346
C-47735,79387.03
C-674,77294.6
C-10626,-325.3347
C-48416,160357.1
C-44607,1001.3547
C-2148,21751.816
C-352,74455.78
C-12200,50694.434
C-2560,47926.426
C-16813,32794.934
C-1494,71355.21
C-30439,40642.355
C-17172,100656.25
C-22098,142750.86
C-6011,31614.113
C-29621,25790.527
C-8979,51960.7
C-36880,52224.03
C-3081,74967.625
C-49585,18310.742
C-13274,22417.18
C-35895,177251.17
C-23043,120.941124
C-15470,14948.87
C-38216,34348.633
C-29481,76176.77
C-21179,64503.125
C-43449,129191.48
C-18284,16150.422
C-13891,29019.195
C-14468,23852.277
C-41063,133045.56
C-16346,49452.074
C-41260,59147.715
C-40029,66284.58
C-1042,23696.416
C-34238,19774.521
C-19483,108121.95
C-45090,57010.855
C-3450,23167.854
C-1491,72427.42
C-43871,6274.004
C-39542,32692.781
C-28394,7221.8535
C-23616,128.6112
C-21691,30372.184
C-4845,98012.2
C-5679,26342.709
C-26419,67451.09
C-27774,124259.54
C-893,220.99562
C-23705,136207.08
C-33402,28162.066
C-37884,79475.38
C-9522,70599.16
C-42874,121.143845
C-29505,33535.2
C-16702,65939.31
C-8743,107483.875
C-14634,56949.246
C-1165,76849.266
C-6780,29.145393
C-37830,38715.094
C-470,76.10064
C-274,124967.49
C-14246,269.5503
C-41029,103432.84
C-45902,169790.23
C-3644,22659.781
C-29436,28956.13
C-33827,57794.523
C-11195,26099.998
C-26310,40995.46
C-13994,82.29354
C-35581,-30.951807
C-43273,-157.486
C-2370,41557.93
C-10498,35036.2
C-47333,11551.113
C-18103,22887.674
C-15017,113113.25
C-725,53508.62
C-33390,15728.963
C-37062,104268.234
C-33639,-2.8041759
C-44476,70644.89
C-20581,31883.732
C-24874,12767.075
C-15825,18976.328
C-5518,24672.562
C-30759,7960.112
C-9737,15002.24
C-15525,13594.16
C-22466,78648.26
C-2254,38933.64
C-44856,108027.234
C-38988,64954.176
C-48915,26560.125
C-7345,95138.78
C-8467,43658.195
C-48222,52557.86
C-17565,79003.53
C-8050,129841.44
C-19759,18247.559
C-5534,38859.098
C-15296,74524.37
C-7353,23721.842
C-4137,19368.744
C-48550,124.07088
C-47113,24935.496
C-43920,474.5111
C-24203,26.587317
C-2040,229.50475
C-22622,35309.062
C-18560,130.17195
C-34297,97599.33
C-47104,-74.608406
C-35695,67346.164
C-17484,142043.83
C-1095,52022.613
C-45525,122851.19
C-654,92.62252
C-1052,152487.1
C-4060,97.795494
C-21796,62501.105
C-35043,17178.75
C-49383,145.39537
C-45327,17644.277
C-4827,10090.724
C-6268,48947.426
C-19902,27222.6
C-47298,22304.738
C-49121,30496.156
C-47664,42682.094
C-18456,57589.246
C-20425,16539.334
C-29173,39399.61
C-40968,78596.06
C-27340,72586.43
C-46160,366.52277
C-46130,324.03275
C-36315,54.501476
C-40910,24528.184
C-23027,63832.094
C-1148,84810.234
C-42706,29164.51
C-4141,51214.77
C-6607,-185.40866
C-42928,94446.414
C-2581,64527.938
C-901,36769.996
C-10206,89149.58
C-17718,19925.146
C-33794,9696.439
C-48806,38873.633
C-22561,60386.26
C-38739,115549.27
C-49283,615.2799
C-7141,73762.7
C-47257,-704.1697
C-44952,-695.3393
C-28833,38066.156
C-25872,16335.26
C-19513,23866.379
C-41362,47383.895
C-9604,18541.639
C-5017,61453.406
C-11050,60669.758
C-33110,73631.71
C-48259,11918.653
C-9553,-64.11181
C-43970,23651.852
C-20960,99539.11
C-5111,24696.389
C-18485,59339.31
C-3804,51845.832
C-40604,83830.17
C-188,132690.39
C-40413,23636.623
C-45250,845.22125
C-16761,26687.092
C-48461,545.3416
C-27470,32303.525
C-28513,61870.527
C-36830,49446.13
C-12923,34975.17
C-9490,36582.535
C-3904,25350.059
C-4440,61836.918
C-47302,244.92827
C-5179,15606.424
C-34468,19002.36
C-25192,52234.492
C-12015,45217.074
C-5010,133627.8
C-11232,71344
C-28899,9507.812
C-809,16428.172
C-421,19485.31
C-45236,401.75174
C-29829,18910.742
C-48738,128.75937
C-7652,76.091286
C-27353,84895.48
C-18620,80294.67
C-2157,8301.102
C-45245,46062.19
C-19050,30407.887
C-34668,58.088646
C-27361,65692.85
C-15305,22766.22
C-47284,13340.472
C-26142,15042.187
C-29077,33829.363
C-14784,27304.941
C-47374,75755.086
C-20544,17654.688
C-20652,30126.229
C-6643,62128.63
C-9791,89329.31
C-5113,45016.277
C-27592,18149.242
C-15850,15761.419
C-44011,-352.60403
C-21013,49.504055
C-13426,214.91832
C-9083,-3.764741
C-41846,49222.504
C-23627,51254.402
C-15701,90081.87
C-26255,49324.766
C-44489,63577.75
C-34687,108138.38
C-43331,524.8365
C-44918,55762.74
C-12141,26225.021
C-3231,55308.29
C-3171,24855.95
C-14056,129525.52
C-36920,17190.35
C-26873,155.90999
C-40138,22962.828
C-19002,47153.375
C-44508,2924.3445
C-23330,29722.006
C-34304,245620.67
C-1596,-341.59653
C-9436,41233.93
C-21017,176.38533
C-34499,-22.458359
C-31383,16855.771
C-34081,89458.836
C-19731,90016.85
